assessmentId,internalTaxonId,Study_ID,scientificName,Common_name,redlistCategory,Synonyms_or_previous_lump,Rodent_attributed_IUCN,Article,Article_secondary_same_data,Study_type,Study_data_type_useable,Study_rodent,Study_rodent_species_Rattus_genus,Study_location,Latitude,Longitude,Description,Year,Site,Predator_mean,Predator_error,Predator_error_type,Predator_HPD_Credible_Intervals_Lower_95,Predator_HPD_Credible_Intervals_Upper_95,Predator_sample_size,Predator_units,Predator_comment,Prey_mean,Prey_error,Prey_error_type,Prey_sample_size,Prey_units,Abundance_reproduction,Hypothesis_supported_when,Prey_comment,Sample_size_overall,Sample_type,Sampling_quote,Source,Data_notes,Effect_type
209465053,22705397,study_31,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1990-1991,Hawdon Valley,18.5,,,,,76,capture rate per hundred trap nights,,7,,,,Breeding pairs beginning season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_31,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1991-1992,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,0,,,,Breeding pairs beginning season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_31,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1992-1993,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,1,,,,Breeding pairs beginning season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_31,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1993-1994,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,1,,,,Breeding pairs beginning season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1990-1991,Eglinton Valley,21.9,,,,,56,capture rate per hundred trap nights,,3,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 2,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1991-1992,Eglinton Valley,0.7,,,,,56,capture rate per hundred trap nights,,3,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 2,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1992-1993,Eglinton Valley,0,,,,,56,capture rate per hundred trap nights,,7,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 2,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1993-1994,Eglinton Valley,0,,,,,56,capture rate per hundred trap nights,,8,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 2,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1989-1990,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,7,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1990-1991,Hawdon Valley,18.5,,,,,76,capture rate per hundred trap nights,,0,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1991-1992,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,1,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1992-1993,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,1,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_32,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Phillipson, S.M., 1996. Predicting the incidence of mohua predation from the seedfall, mouse, and predator fluctuations in beech forests. New Zealand Journal of Zoology, 23(3), pp.287-293.",N/A,Temporal,,Mus musculus,,Arthur's Pass National Park,-42.9363,171.7251,Mouse abundance vs bird abundance (breeding success) over time across 2 sites,1993-1994,Hawdon Valley,0,,,,,76,capture rate per hundred trap nights,,1,,,,Breeding pairs end season,Abundance,Negative,,?,,,Table 3,Sample size is unclear,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2002,,2.417,,,,,,Annual trap catches,,0.538,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2003,,1.908,,,,,,Annual trap catches,,0.714,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2004,,1.399,,,,,,Annual trap catches,,0.829,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2005,,2.417,,,,,,Annual trap catches,,0.944,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2006,,15.135,,,,,,Annual trap catches,,1.389,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2007,,17.679,,,,,,Annual trap catches,,1.001,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2008,,106.2,,,,,,Annual trap catches,,1.188,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_33,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2009,,41.081,,,,,,Annual trap catches,,1.13,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
209465053,22705397,study_34,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,1997-1998,,7.83325,,,,,,Number of rats caught in traps,Averaged monthly data,13.836,,,,Number of pair territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_34,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,1998-1999,,24.2224166666667,,,,,,Number of rats caught in traps,Averaged monthly data,10.799,,,,Number of pair territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_34,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,1999-2000,,80,,,,,,Number of rats caught in traps,Averaged monthly data,16.096,,,,Number of pair territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_34,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,2000-2001,,112.9334,,,,,,Number of rats caught in traps,Averaged monthly data,2.58,,,,Number of pair territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_35,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,1997-1998,,7.83325,,,,,,Number of rats caught in traps,Averaged monthly data,14.269,,,,Number of pair+male only territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_35,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,1998-1999,,24.2224166666667,,,,,,Number of rats caught in traps,Averaged monthly data,12.443,,,,Number of pair+male only territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_35,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,1999-2000,,80,,,,,,Number of rats caught in traps,Averaged monthly data,16.096,,,,Number of pair+male only territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
209465053,22705397,study_35,Mohoua ochrocephala,Yellowhead,Near Threatened,N/A,Rattus rattus,"Dilks, P., Willans, M., Pryde, M. and Fraser, I., 2003. Large scale stoat control to protect mohua (Mohoua ochrocephala) and kaka (Nestor meridionalis) in the Eglinton Valley, Fiordland, New Zealand. New Zealand Journal of Ecology, pp.1-9.",N/A,Temporal,,Rattus rattus,,Fiordland,-45.4085,167.3591,Rat abundance vs bird abundance over time,2000-2001,,112.9334,,,,,,Number of rats caught in traps,Averaged monthly data,6.416,,,,Number of pair+male only territories,Abundance,Negative,,,,,"Figure 2,4",Figure 3 isn't sufficiently clear for data extraction,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2002,,2.417,,,,,,Annual trap catches,,0.065,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2003,,1.908,,,,,,Annual trap catches,,0.097,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2004,,1.399,,,,,,Annual trap catches,,0.097,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2005,,2.417,,,,,,Annual trap catches,,0.154,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2006,,15.135,,,,,,Annual trap catches,,1.102,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2007,,17.679,,,,,,Annual trap catches,,0.14,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2008,,106.2,,,,,,Annual trap catches,,0.14,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
213764778,22685175,study_36,Cyanoramphus auriceps,Yellow-fronted Parakeet,Near Threatened,N/A,Rattus,"O'Donnell, C.F. and Hoare, J.M., 2012. Quantifying the benefits of long-term integrated pest control for forest bird populations in a New Zealand temperate rainforest. New Zealand Journal of Ecology, pp.131-140.",N/A,Temporal,,Rattus rattus,,Landsborough Valley,-43.9711,169.4678,Rat abundance vs bird abundance over time,2009,,41.081,,,,,,Annual trap catches,,0.226,,,,Annual mean counts of birds per five-minute count,Abundance,Negative,,,,,"Figure 3,4",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Babelmokang ,1,0.00041 ,SE,,0.7616 ,1.0000 ,Occupancy estimate,,2.5,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ngchus ,0.93,0.09883 ,SE,,0.6548 ,1.0000 ,Occupancy estimate,,0.67,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ngeremdiu ,1,0.00003 ,SE,,0.7616 ,1.0000 ,Occupancy estimate,,0.17,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ulong ,1,0.00003 ,SE,,0.7616 ,1.0000 ,Occupancy estimate,,3.8,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ioulomokang ,1,0.00003 ,SE,,0.7616 ,1.0000 ,Occupancy estimate,,1,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Bailechesengel ,0.52,0.16378 ,SE,,0.2424 ,0.7961 ,Occupancy estimate,,5,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Cheleu ,0.72,0.15026 ,SE,,0.4278 ,0.9418 ,Occupancy estimate,,2.33,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Dmasech ,0.72,0.15026 ,SE,,0.4278 ,0.9418 ,Occupancy estimate,,2.71,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Lilblau ,0.62,0.16053 ,SE,,0.3299 ,0.8743 ,Occupancy estimate,,1.71,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
