assessmentId,internalTaxonId,scientificName,Common_name,Synonyms_or_previous_lump,Rodent_attributed_IUCN,redlistCategory,Deforestation_logging,Development,Mining,Farming_and_other_habitat_loss,Human_presence,Human_hunting_harvesting,Human_foraging,Domestic_grazing,Ending_domestic_grazing,Fire_burning,Garbage_plastic,Artificial_light,Collision,Fishing_bycatch_collision,Fishing_prey_loss,Toxins_pesticides_pollution_oil_spills_radioactive_exposure_heavy_metals,Pollinator_loss,Tree_dieback,Global_warming,Landslides,Volcano,Flood,Ocean_swell_tsunami,Prey_base_currents_temp_weather,Weather_extreme_unfavourable_sea_temp_cyclone,Pig_introduced,Cat_introduced,Mongoose_introduced,Opposum_introduced,Coati_introduced,Civets_introduced,Ferret_introduced,Raccoon_introduced,Mink_introduced,Foxes_introduced,Gennet_introduced,Stoat_introduced,Weasel_introduced,Mustelid_family_introduced,Hedgehog_introduced,Barbary_ground_squirrels_introduced,Dog_domestic,Barn_owl_introduced,Brown_tree_snake_introduced,Monitor_lizard_introduced,Crab_eating_macaques_introduced,Green_monkey_introduced,Mona_Monkey_introduced,Cattle_introduced,Mouflon_introduced,Rabbits_introduced,Donkey_horse_introduced,Sheep_introduced,Guinea_pigs_introduced,Goats_introduced,Horses_introduced,Herbivores_introduced_other_or_unspecified,Brushtail_possum_introduced,Deer_introduced,Egret_introduced,Plants_introduced,Fish_introduced,Insects_invertebrates_introduced,Reptile_introduced,Hybridization,Bird_other_introduced,Myna_introduced,Seal_native_habitat_effects,Tortoise_native,Insects_native,Reptile_native,Competition_native_mammal,Predation_native_mammal,Competition_native_bird,Predation_native_bird,Disease,Algal_bloom,Parasites,Primary_causes,Rodent_primary,Rodent_only_primary
126656629,22714047,Zosterops rotensis,Rota White-eye,,Rattus,Critically Endangered,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Habitat loss,0,0
126791352,22720734,Psittirostra psittacea,Ou,,Rattus,Critically Endangered,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rats, habitat loss, disease",1,0
126893184,62290750,Charadrius obscurus,Southern Red-breasted Plover,,Rattus,Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stoats,0,0
128101101,22708583,Myadestes palmeri,Puaiohi,,Rattus,Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Introduced plants,0,0
128903025,22680380,Aythya innotata,Madagascar Pochard,,Rattus,Critically Endangered,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Unknown,0,0
129084352,22691030,Pampusana erythroptera,Polynesian Ground-dove,"Alopecoenas erythropterus, Gallicolumba erythroptera","Rattus rattus, Rattus exulans",Critically Endangered,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rats, cats, habitat loss, weather extreme",1,0
129328996,22689559,Aegotheles savesi,New Caledonian Owlet-nightjar,,Rattus,Critically Endangered,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
129449004,22692854,Pareudiastes pacificus,Samoan Moorhen,Gallinula pacifica,Rattus,Critically Endangered,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats",1,0
129560535,22693690,Himantopus novaezelandiae,Black Stilt,,Rattus norvegicus,Critically Endangered,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Rats, cats, ferrets, stoats, hedgehogs, native birds, habitat loss",1,0
129622366,22684693,Charmosyna amabilis,Red-throated Lorikeet,,Rattus rattus,Critically Endangered,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, habitat loss",1,0
129640736,22683499,Todiramphus gambieri,Tuamotu Kingfisher,"Halcyon gambieri ssp. gambieri,","Rattus rattus, Rattus exulans",Critically Endangered,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cats,0,0
129751169,22685245,Strigops habroptila,Kakapo,,"Rattus rattus, Rattus exulans",Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rats, cats, stoats",1,0
129881558,22692966,Mesitornis unicolor,Brown Mesite,,Rattus,Vulnerable,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habitat loss,0,0
130437059,22726340,Eurostopodus exul,New Caledonian Nightjar,,Rattus,Critically Endangered,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
130488958,22723773,Geospiza pauper,Medium Tree-finch,Camarhynchus pauper,Rattus,Critically Endangered,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Ectoparasites,0,0
130697270,22680203,Anas laysanensis,Laysan Duck,,Rattus,Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rabbits, disease, weather extreme",0,0
130843089,22720809,Oreomystis bairdi,Akikiki,,Rattus,Critically Endangered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown,0,0
130851810,22720832,Loxops caeruleirostris,Akekee,,Rattus,Critically Endangered,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Habitat loss,0,0
130854185,22720722,Telespiza ultima,Nihoa Finch,,Rattus rattus,Critically Endangered,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Introduced insect,0,0
130890144,22724562,Cyanoramphus malherbi,Malherbe's Parakeet,,Rattus,Critically Endangered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,"Rats, stoats",1,0
130968395,22714229,Zosterops albogularis,White-chested White-eye,,Rattus rattus,Critically Endangered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
130989260,22704320,Gymnomyza aubryana,Crow Honeyeater,,Rattus,Critically Endangered,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"Rats, habitat loss",1,0
131113724,22734397,Horornis haddeni,Bougainville Bush-warbler,Cettia haddeni,Rattus rattus,Near Threatened,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
131118818,22694585,Thalasseus bernsteini,Chinese Crested Tern,Sterna bernsteini,Rattus,Critically Endangered,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Human hunting,0,0
131333951,22691470,Ptilinopus huttoni,Rapa Fruit-dove,,Rattus exulans,Critically Endangered,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goats, cattle, fire, deforestation",0,0
131388042,60760066,Ptilinopus chrysogaster,Raiatea Fruit-dove,,"Rattus exulans, Rattus rattus",Endangered,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bird other introduced,0,0
131461308,22715170,Amaurocichla bocagii,Sao Tome Short-tail,,Rattus rattus,Vulnerable,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
131854908,22691047,Pampusana sanctaecrucis,Santa Cruz Ground-dove,"Alopecoenas sanctaecrucis, Gallicolumba sanctaecrucis",Rattus rattus,Endangered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
131879320,22698049,Pterodroma magentae,Magenta Petrel,,Rattus rattus,Critically Endangered,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, pigs, cats, dogs, hedgehogs, bird other introduced, possums",1,0
131931677,22694750,Chlidonias albostriatus,Black-fronted Tern,"Hydrochelidon albostriata, Sterna albostriata","Rattus rattus, Rattus norvegicus",Endangered,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Rats, mustela, cats, hedgehogs, possums, dogs, introduced birds, predation native birds",1,0
132004685,22720905,Emberiza jankowskii,Jankowski's Bunting,,Rattus,Endangered,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Habitat loss,0,0
132055913,22684647,Vini ultramarina,Ultramarine Lorikeet,,Rattus rattus,Critically Endangered,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132072143,22707172,Pomarea dimidiata,Rarotonga Monarch,,Rattus rattus,Vulnerable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rats,1,1
132093428,22711063,Mimus trifasciatus,Floreana Mockingbird,"Nesomimus trifasciatus, Orpheus trifasciatus",Rattus rattus,Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Rats, cats, dogs, goats",1,0
132191453,103730503,Philesturnus rufusater,North Island Saddleback,,Rattus norvegicus,Near Threatened,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,0,0
132254426,45354718,Puffinus bryani,Bryan's Shearwater,,Rattus rattus,Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132378813,22698017,Pterodroma sandwichensis,Hawaiian Petrel,,Rattus,Endangered,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, human hunting, mongooses, cats, barn owls, dogs, pigs",1,0
132438484,132438298,Hydrobates leucorhous,Leach's Storm-petrel,"Oceanodroma leucorhoa, Hydrobates socorroensis, Hydrobates cheimomnestes","Rattus rattus, Rattus norvegicus, Mus musculus",Vulnerable,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rats,1,1
132441789,132441735,Hydrobates cheimomnestes,Ainley's Storm-petrel,Hydrobates leucorhous,Mus musculus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132452334,132450926,Hydrobates socorroensis,Townsend's Storm-petrel,Hydrobates leucorhous,Mus musculus,Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cats, goats",0,0
132468877,132468585,Puffinus myrtae,Rapa Shearwater,"Puffinus assimilis, Puffinus newelli",Rattus exulans,Critically Endangered,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132552501,22694452,Larus fuliginosus,Lava Gull,,Rattus rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fishing-bycatch,0,0
132576903,22694834,Larosterna inca,Inca Tern,,Rattus,Near Threatened,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, weather extreme",1,0
132580332,22694899,Synthliboramphus wumizusume,Japanese Murrelet,,"Rattus norvegicus, Rattus",Vulnerable,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Human hunting, fishing-bycatch",0,0
132581443,22694927,Fratercula arctica,Atlantic Puffin,,Rattus,Vulnerable,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prey, global warming",0,0
132595530,22696907,Phalacrocorax featherstoni,Pitt Island Shag,Stictocarbo featherstoni,"Rattus rattus, Rattus norvegicus",Endangered,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unknown,0,0
132597828,22697728,Fregata aquila,Ascension Frigatebird,,Rattus rattus,Vulnerable,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats, human hunting",1,0
132611797,22697896,Pseudobulweria aterrima,Mascarene Petrel,"Procellaria aterrima, Pterodroma aterrima",Rattus rattus,Critically Endangered,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats, artificial light",1,0
132612218,22697913,Pseudobulweria becki,Beck's Petrel,"Procellaria becki, Pterodroma becki","Rattus rattus, Rattus exulans",Critically Endangered,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132612667,22697925,Pseudobulweria rostrata,Tahiti Petrel,Pterodroma rostrata,Rattus,Near Threatened,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cats,0,0
132613365,22697935,Pseudobulweria macgillivrayi,Fiji Petrel,"Pterodroma macgillivrayi, Thalassidroma macgillivrayi","Rattus rattus, Rattus norvegicus, Rattus exulans",Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132615071,22697963,Pterodroma inexpectata,Mottled Petrel,,Rattus rattus,Near Threatened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Weather extreme,0,0
132615952,22697970,Pterodroma leucoptera,White-winged Petrel,,Rattus rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unknown,0,0
132616449,22697975,Pterodroma cookii,Cook's Petrel,Pterodroma cooki,"Rattus exulans, Rattus rattus",Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats, introduced bird",1,0
132616888,22697984,Pterodroma pycrofti,Pycroft's Petrel,,Rattus exulans,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132617265,22697987,Pterodroma brevipes,Collared Petrel,,Rattus,Vulnerable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, mongoose",0,0
132617737,22697990,Pterodroma defilippiana,Masatierra Petrel,,Rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132618884,22698005,Pterodroma arminjoniana,Trindade Petrel,,Mus musculus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cats,0,0
132619647,22698020,Pterodroma phaeopygia,Galapagos Petrel,,"Rattus rattus, Rattus norvegicus",Critically Endangered,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rats,1,1
